time,AT,BE,BG,CH,CY,CZ,DE,DK,EE,EL,ES,FI,FR,HR,HU,IE,IT,LT,LU,LV,ME,MK,MT,NL,NO,PL,PT,RO,RS,SE,SI,SK,UK
52,2.7463843220073922,6.550828209321393,1.4257190586669888,4.28552746368104,0.2981869505759771,3.1785063797185096,30.498602651756144,2.53288814103188,0.5360329070436242,0.532393455906202,17.164130653933466,6.410617269073631,34.35009042801501,0.5304074284008504,1.7144252343890132,2.234857473912343,8.391890751094111,0.9266239637858045,0.17094290919625058,0.39724114602208016,0.263,0.743,0.0,8.999107853608542,12.44842312176468,12.168412002554817,4.031502125097238,5.152519672900065,3.283,11.34858641223603,0.5092078210388452,1.8631456943154823,21.524031062868712
53,2.8365298699163928,6.430217258815325,1.5544305442794286,4.006594041396863,0.3146869505759771,3.1362930586425133,30.652559992300272,2.6311565986664327,0.579201705290991,0.6973125737002102,16.957362556290075,6.765887118473874,33.420833964731855,0.5433631251320149,1.736806363266889,1.986308789687049,8.448103301905558,0.986171410381349,0.1671876643527026,0.43709848965750076,0.265,0.738,0.0,9.037094646127153,12.383886069703998,12.257271483377716,3.7851669013102183,5.307900694056736,3.255,11.267751102281172,0.5226031400097588,1.8790159474154242,17.19867698066838
54,3.0638968955104207,6.754470652602447,1.6778437680332747,4.0698012956316685,0.3226869505759771,3.333210285743849,30.74974861853073,2.7697488931268612,0.6018325184579711,0.8309541314133733,17.668114310953797,6.747040084343783,34.62272560726622,0.6558597576971045,1.9660802833954651,1.8778954823930876,9.83505840461488,1.0382547734776457,0.14844818341598556,0.47030892785139,0.281,0.769,0.0,9.226056957449085,12.785533611312594,12.70597364115261,3.7704035725763965,5.525494428091575,3.366,11.810881366621068,0.6024534611591418,1.943582684138235,17.421885008369802
55,3.323312279616261,6.826738025820395,2.0975712141643843,3.9499883307367325,0.3191869505759771,3.457459329826534,31.940954819100867,3.0320346731923924,0.6651412673194405,1.2407747830670055,18.558563695740652,7.116623592839755,35.79281712806339,0.7204648769275763,2.142871200036428,1.9180110429482173,10.822399309052011,1.0912237855110083,0.14843841556366852,0.5190529385365925,0.3,0.813,0.0,9.555396950016426,13.117039023367987,13.074540569228194,3.864873496477934,5.747331713831972,3.486,11.982889989914753,0.6826332082514507,1.9970697281140555,18.09103891666716
56,3.7228874441129554,7.322647941953366,2.558952190659085,3.855826411728055,0.3131869505759771,3.741267197241726,35.12521409353039,3.266482271513229,0.7105351591482154,1.8930446698574124,19.785471757425867,7.356039964458301,38.305900891714124,0.8738564199631257,2.447335804379181,2.005966971853811,12.306739209108786,1.1545012604518636,0.17720920523835176,0.5531066594582155,0.341,0.912,0.0,10.294265840831342,13.60875163716183,13.517164064701396,3.9544666649619318,6.001070787940638,3.683,12.710268606616204,0.7784129695632117,2.179598063020565,19.56669273339665
57,4.289356858346833,7.861195338687789,2.8420857706431932,4.04594124281851,0.3061869505759771,4.4065947553690865,38.894200672879165,3.496226381514945,0.7702838816222606,2.4524369653756732,22.062635893615923,7.532463371982563,41.83386629897228,1.0763592753901823,2.894311412050415,2.1325622041217116,14.527686219525695,1.2426639265438135,0.20368852808901097,0.6048596947362155,0.375,1.006,0.0,10.884332567072168,14.377431227249225,14.499421768459696,4.246855191595344,6.152223462639936,3.949,13.482454612050377,0.893862805512279,2.4688150042436696,23.16200302816823
58,4.711480194345189,8.386800940126912,2.975088355541698,4.772118985563783,0.3061869505759771,4.976885247329308,42.12588995008434,3.6374957972654243,0.7997596917110329,2.8246629411115025,24.84711257720635,7.784457491342989,45.551715399323605,1.2444637155863925,3.201788307067308,2.3590553993516923,16.28646397371306,1.3002500101753707,0.24062149402103888,0.6336751566162032,0.402,1.069,0.0,11.448434691442719,14.928896537792937,15.622809068892757,4.836370443549551,6.2268806804672465,4.118,14.019484762132592,1.0090619805552608,2.5783063438815907,27.126308936742277
59,5.017275796227404,8.843594833312412,2.9863838210296243,4.8177903742910555,0.3046869505759771,5.317613994307722,45.62933867694946,3.7269280481281877,0.8114579444515654,2.984170914349533,26.17065083925774,7.902283793563107,48.31276645405167,1.3426879394691147,3.3492135548509054,2.6882774958391487,18.121143988375,1.3385089052006303,0.28411244153308224,0.6452124458897635,0.415,1.101,0.0,11.690486311070714,15.171803823043264,16.135471937552786,5.287548350523639,6.28125887970486,4.173,14.33364834417274,1.073555844239043,2.7660639147548385,30.371799164724358
60,4.944734212568503,9.180098094476836,2.875297991632573,4.8523474733767555,0.3221869505759771,5.2766183914099525,46.2631394702247,3.752652831070756,0.8069374186152897,2.9835731379586203,26.182077812703657,7.984888453204601,51.02154064348147,1.3334643902487078,3.334096170834091,2.961254231500271,18.945806599998,1.3388414875569223,0.3181099883102294,0.6450889765139096,0.424,1.104,0.0,11.856564945463463,14.977847931889722,16.37155887147142,5.6023932806059875,6.246379531798178,4.129,14.390734621546976,1.0630205505159553,2.6823429645438077,32.193496872728204
61,4.738407911377156,8.84057494327951,2.7423994026751526,4.761253901530058,0.3136869505759771,5.3325162475877725,45.386024904219866,3.7011268794247885,0.809167553265796,2.5967048700913677,26.752466935352736,7.895020304234011,48.59617649686409,1.2478936824282534,3.1810220491861667,3.1546192686965973,17.226325881599777,1.3361323548550983,0.3033183434326128,0.6411124353258825,0.429,1.089,0.0,11.889435054992104,14.766211137301195,16.744073765132285,5.88690445072884,6.0785159923262615,4.057,14.573236828357036,1.0108779131501313,2.598619772713298,33.57809930563206
62,4.491099506410947,8.531924114742266,2.6819665418203984,5.126747537773317,0.34718695057597715,5.230592365168956,44.07327685272185,3.710919687247097,0.8227442406305647,2.429288906908469,26.956299777760496,8.082823150221579,44.9427347084523,1.1509328964180296,3.14602160006679,3.2381385247754286,16.57040084259424,1.345300296652394,0.2846857450331466,0.6439351519803691,0.426,1.094,0.0,11.955475658811604,14.909450006089749,16.424099367410417,6.004824023287781,6.114316555293638,3.983,14.759976067447205,0.9618250657531137,2.5171635927626936,33.76717801849754
63,4.404092653108501,8.399060065155194,2.818587046750298,4.873635811151942,0.40118695057597714,5.109871230335223,44.084530186166795,3.7436003035742886,0.8884592767429864,2.246720155295454,25.67869899930648,8.286543300694127,42.29187183600229,1.097639018919891,3.1366431086622972,3.1746558205161457,16.473699467126714,1.4057723106467004,0.2703294721219516,0.7035993611131487,0.419,1.093,0.0,12.13071919020375,15.431773360606027,16.248663226468288,5.949448879746719,6.297262717670207,4.003,15.03151861303674,0.9225552843736251,2.4126846260747237,33.53303604965291
64,4.588262988449442,8.556515531250515,3.2787820177673916,4.612729514166517,0.49568695057597717,5.097254739642081,45.15640633177759,4.039345914202261,0.9039870242193944,2.4855527363829495,24.72510210930718,8.386306245993001,41.3170530010195,1.169998713493205,3.3607834066927893,3.1446833274232553,17.331671926450916,1.4411851348193097,0.2647788081383947,0.7330273387988486,0.431,1.148,0.0,12.52335776608404,16.24815181611917,17.15626920169301,5.911021539685913,6.846237903312863,4.258,15.797159832463574,0.9494616689521516,2.59758590538878,34.10691717973014
65,4.884088521350515,9.374694009057686,3.4799808773626895,4.7206897901162375,0.533686950575977,5.103755570948025,48.22632465158213,4.472228796848558,0.895631465539619,2.9717866870900473,25.076421429151882,8.379768277713948,44.21687886803869,1.3094090638792144,3.4385588766408075,3.3017396450365384,20.16219416396816,1.4198654015765855,0.29883527032609364,0.7353806947993032,0.44,1.189,0.0,13.601362766364343,16.564348939801587,17.345350114928955,5.987390612144805,6.980751693325221,4.35,16.06215698390139,1.025359703870758,2.6143283279720935,37.47561344098162
66,4.834780379810024,9.267056820486001,3.4130324006449504,4.6529838466346884,0.533686950575977,5.127512108536495,48.22130146922685,4.281687729558115,0.8843754213765607,3.088974458481849,27.633773241868965,8.504807495931786,48.68557763904607,1.331762627661508,3.419557784093454,3.7609668518475576,20.79962674526513,1.3878935245909356,0.31395334003083364,0.7320982831556652,0.438,1.166,0.0,13.204379267439865,16.437510687951985,17.488564919030036,6.484624774276386,6.942333849032791,4.311,15.736660959715927,1.0564925240606464,2.6014383051719445,38.91590810494442
67,4.673142854787574,9.031603766536369,3.333300166899656,4.76438988490853,0.528686950575977,5.111959049775569,46.62050366214049,3.9863863686107615,0.8637209031241104,3.2445884551192266,29.307305415869788,8.429376097389646,50.88548082527444,1.3719777443066348,3.399362719769406,3.7350908082430774,21.559667477323636,1.3610792794023314,0.31239425199269194,0.7220998837565984,0.436,1.146,0.0,12.703669387365123,16.409497091146214,17.533395527406007,7.177577508863058,6.81661705230025,4.327,15.365452794996585,1.051779045076412,2.569831486954092,37.315192634227536
68,4.539070171115893,8.658509028178239,3.2038661814404685,4.702701736779974,0.5191869505759771,5.126269356694262,45.171228001393764,3.860241313421633,0.842368609461954,3.448517217177891,30.410130334403235,8.118884286685061,50.461876440151954,1.399763479851865,3.404217174402825,3.4965307068935934,21.443491462800324,1.305766058983974,0.30686338227032783,0.6953139282970783,0.429,1.114,0.0,12.202428764245386,16.53220925423516,17.202944157170002,7.365931144423646,6.510602121687711,4.239,15.43360965709517,1.0608583555984654,2.5935170699451406,34.41548984004244
69,4.427722294603821,8.459048182523206,3.33844011662689,4.726237059306521,0.46268695057597714,5.052480545291202,44.890521538450336,3.647721899902463,0.821443200734608,3.464871834436601,30.86836528400089,8.789781195930194,50.49052537253051,1.4779216176278687,3.386616489696642,3.3134549068484334,20.921844478386895,1.2245859034722197,0.3028005395793919,0.6705889048265953,0.412,1.097,0.0,11.718840147685047,16.83759262867444,16.5700150294352,7.275077124322736,6.156937882660766,4.19,15.252170173773745,1.0143788679608547,2.488067351663619,32.46633771401675
70,4.997443003507592,8.683049699470443,3.020239121299945,4.979190272090639,0.40968695057597715,5.375057908207857,45.77579387206357,3.4826288954220153,0.7792371233869264,3.15353614995826,29.847734390218257,8.961398237465163,54.4970585132733,1.502763035175297,3.440973262730984,3.1900419762419996,20.198416832533482,1.1234480783654615,0.35413673156087466,0.6038643851759377,0.392,1.081,0.0,11.335469247685346,16.978332382606276,16.278019743829965,6.945824212248663,5.831817718033158,4.163,15.055250385817656,1.0015886346902108,2.4750242820338104,30.60858863644594
71,4.704164718264259,8.689327527220152,2.6397533382927136,5.011162477903424,0.35118695057597715,5.0983580293068815,43.9959496216005,3.406902231103241,0.7319815438420013,2.601400896393632,27.096511989722828,8.574019206514985,54.49165795512181,1.3311906338078314,3.1886899054398405,3.046042633672575,17.582631260901493,1.0410681513927922,0.3622352732052529,0.5438404570556336,0.367,1.031,0.0,10.767813076831393,16.922406179231878,15.276180655456278,6.484891518964156,5.575174697647657,4.174,14.870853138503325,0.9140733945768622,2.368589020474327,28.354005651791866
72,4.447874469218574,8.301234687579338,2.4066195797131065,5.193816816660489,0.3116869505759771,4.773051495734816,41.255600044555834,3.2906755163452552,0.6951297405711874,2.1630709465454303,24.04746906717314,8.190393761010892,52.84110370423517,1.1299517687057739,2.8864062869238403,2.95667194119591,15.010800482647907,0.9890738794424523,0.33244743035467544,0.5043895555795267,0.333,0.788,0.0,10.290970392780055,16.31666128799764,14.403719353735008,5.7768770078535265,5.366475791109929,4.115,14.294766584079946,0.8340098210564144,2.2659042370885745,25.644684069310195
73,4.228168599653945,7.992275721830814,2.20761092550648,5.070766359246066,0.28668695057597715,4.852572444620846,39.50986268345425,3.2779717537254998,0.6674337876819271,2.030278535206512,21.709077045383957,7.998787970509866,50.96884354639217,0.9821461207378119,2.7408433812116098,2.7460531126778367,13.48776767582484,0.9657862865327542,0.31296931193231753,0.4801241158255186,0.297,0.687,0.0,10.021690108591258,16.035077481493435,13.863642908446563,5.14540064302214,5.253057352020056,3.881,14.196070364886214,0.8155998441348208,2.1608393856076304,24.863302267916815
74,4.042295778014781,7.592081125248074,1.9910294590352116,4.956428988283442,0.27368695057597714,4.727962777168978,38.8546668768952,3.1003274020848073,0.6443196487504976,1.568202285128081,20.32319877380262,7.687197385625513,49.06582739821225,0.8711368994005056,2.513149004643707,2.5602003878698225,12.380840642865131,0.9503897752673868,0.29776086606029734,0.4506353923694384,0.276,0.622,0.0,9.805403287621752,15.844168048509943,13.598564535668803,4.629060850179963,5.221634650243656,3.63,13.991944337174925,0.7630997589756012,2.132499765173333,24.420560505473198
75,3.6803997581548478,7.218972179533541,1.4701976441205478,4.937934935122505,0.27968695057597714,4.338358853641609,37.54600740106609,3.104939325776784,0.5800210946021119,0.5873998775627989,19.135623572895515,7.038799930264903,43.89287953691077,0.7692924764117022,2.279656729670977,2.3705136824183963,11.049192690462949,0.915042883579753,0.2816941934886983,0.40879538540570975,0.262,0.578,0.0,9.619135793529853,15.38077846191112,13.41749197489011,4.336264052909467,5.260131962107637,3.337,13.617119291149335,0.7132358347290935,2.0662953434435973,22.454402030420844
76,3.076056155162586,6.858489086229595,1.5458084676595383,3.7727945987574527,0.3041869505759771,3.682426463659003,35.501038246004775,3.000271707325188,0.5969129581759549,0.45759261488218206,18.08308453696227,7.320698600039828,35.73682697897758,0.5446567678387583,1.8690971816102655,2.162529745984231,8.465294640507288,0.9590514944118358,0.24327112524923825,0.44198722247906175,0.259,0.587,0.0,9.39221638601721,14.359004887422197,13.375692761210198,4.1486247452389255,5.452421528902818,3.307,12.75255162917179,0.6140525404743865,1.9214255960572602,20.515130695894815
77,3.5277352547335874,7.254560810248777,2.0002491059974963,3.6721431461713987,0.35268695057597715,4.057208874115235,37.46931132662914,3.1451320461752963,0.7032252075361908,0.8706822835028292,18.558959347995252,8.116778847388158,36.754425246785814,0.6092162922846847,2.166706315558211,1.9256967153758269,9.31570942753596,1.137062248717247,0.25247433862437463,0.5552206434995227,0.272,0.606,0.0,9.759413311558378,14.590042719665309,14.603890659128806,3.9714570140172247,6.007277901816055,3.433,13.297199835451696,0.6889104407919217,2.0529395220465223,17.479354101491744
78,4.306283208556341,8.359500280974016,2.503031323500188,3.7525708246998977,0.40518695057597715,5.18535673623591,43.240453839657974,3.6459992090628455,0.8235391038138183,1.3479233537001916,21.121244957500306,8.47285549891598,42.53336219038682,0.9083217210199306,2.98074715347077,1.891702894400657,13.199569401936133,1.3162760325814404,0.26895218126509857,0.6757608095512336,0.299,0.643,0.0,11.000771204095457,15.752488260549491,17.101037621788404,4.027591854232101,6.757511272414133,3.704,14.823454418469122,1.013684753990252,2.406569356020526,18.02918518430254
79,4.897950401817137,9.330549879344797,3.0961620921621034,3.8907623326827663,0.4321869505759771,5.820756748245474,49.35394738741164,4.353964334380474,0.9597027817545111,1.9937056524971575,24.679063178217184,9.00362113660745,48.25774649746461,1.1022248943880049,3.354264795969443,2.1253152664552215,17.50892343940498,1.4851233171408031,0.31653332646290977,0.7911659310839421,0.332,0.669,0.0,12.585188690386763,17.436367419404338,18.948543095288084,4.506732890338054,7.44259684020939,3.982,16.226652798489155,1.1903810705616547,2.566046537115328,22.878508350046353
