uid;city;state;country;iso3;country_code;region;sub_region;accuracy;status;plant_type;production_type;capacity;capacity_source;year;owner_permid;owner_name;owner_source;parent_permid;parent_name;ownership_stake;parent_lei;parent_holding_status;parent_ticker;parent_exchange;parent_permid_2;parent_name_2;ownership_stake_2;parent_lei_2;parent_holding_status_2;parent_ticker_2;parent_exchange_2;name;permit_id;site_name;facility_name;installation_name;installationpart_name;site_inspire_id;facility_inspire_id;installation_inspire_id;installation_part_inspire_id;eigl_text_lon;eigl_text_lat;x;y
GACTCHN1109;Sanya Shi;Hainan Sheng;China;CHN;156;Asia;Eastern Asia;Exact;Operating;Grinding;;0;;0;;;;;;0;;;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;109.50939999999999;18.322999999999997;12190530.645100001;2075389.9943999983
GACTCHN1110;Jiaxing Shi;Zhejiang Sheng;China;CHN;156;Asia;Eastern Asia;Exact;Operating;Grinding;;0;;0;;;;;;0;;;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;120.4136;30.5237;13404380.636599999;3571045.786700003
GACTCHN1111;Zibo Shi;Shandong Sheng;China;CHN;156;Asia;Eastern Asia;Exact;Operating;Grinding;;0;;0;;;;;;0;;;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;118.2171;36.70189999999999;13159867.375100002;4397636.545999996
GACTCHN1112;Chifeng Shi;Neimenggu Zizhiqu;China;CHN;156;Asia;Eastern Asia;Exact;Operating;Grinding;;0;;0;;;;;;0;;;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;119.27350000000001;42.299600000000005;13277465.285100002;5205964.2588
GACTCHN1113;Chengmai Xian;Hainan Sheng;China;CHN;156;Asia;Eastern Asia;Exact;Operating;Grinding;;0;;0;;;;;;0;;;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;110.15019999999998;19.976500000000005;12261864.174800001;2270247.2371000014
GACTCHN1114;Liuzhou Shi;Guangxi Zhuangzuzizhiqu;China;CHN;156;Asia;Eastern Asia;Exact;Operating;Grinding;;0;;0;;;;;;0;;;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;109.345;25.105399999999996;12172229.720800001;2888696.2025999986
GACTCHN1115;Fuzhou Shi;Fujian Sheng;China;CHN;156;Asia;Eastern Asia;Exact;Operating;Grinding;;0;;0;;;;;;0;;;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;119.3616;25.94200000000001;13287272.5323;2991899.166700002
GACTCHN1116;Shangrao Shi;Jiangxi Sheng;China;CHN;156;Asia;Eastern Asia;Exact;Operating;Grinding;;0;;0;;;;;;0;;;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;116.8648;28.454699999999992;13009330.0277;3306422.9536000006
GACTCHN1117;Jinhua Shi;;China;CHN;156;Asia;Eastern Asia;Exact;Operating;Grinding;;0;;0;;;;;;0;;;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;119.549;29.1503;13308133.8048;3394789.8007000014
GACTCHN1118;Shaoxing Shi;Zhejiang Sheng;China;CHN;156;Asia;Eastern Asia;Exact;Operating;Grinding;;0;;0;;;;;;0;;;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;120.09439999999998;29.527999999999995;13368847.4551;3443021.7880999967
