uid;city;state;country;iso3;country_code;region;sub_region;accuracy;status;plant_type;primary_production_type;primary_product;capacity;capacity_source;year;owner_permid;owner_name;owner_source;parent_permid;parent_name;ownership_stake;parent_lei;parent_holding_status;parent_ticker;parent_exchange;parent_permid_2;parent_name_2;ownership_stake_2;parent_lei_2;parent_holding_status_2;parent_ticker_2;parent_exchange_2;parent_exchange_3;name;permit_id;site_name;facility_name;installation_name;installationpart_name;site_inspire_id;facility_inspire_id;installation_inspire_id;installation_part_inspire_id;eigl_text_lon;eigl_text_lat;x;y
GASTUSA0062;Middletown;Ohio;United States of America;USA;840;Americas;Northern America;Exact;Operating;Integrated;BF;Crude Steel;2.6;http://s1.q4cdn.com/345331386/files/images/AMDayOneMaterials/AKFactSheets/middletown-works.pdf;0;4296751755;AK Steel Corp;http://s1.q4cdn.com/345331386/files/images/AMDayOneMaterials/AKFactSheets/middletown-works.pdf;4295903753;Cleveland-Cliffs Inc;0;549300TM2WLI2BJMDD86;Public;CLF;NYS;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-84.3814;39.485499999999995;-9393294.4804;4791455.814599998
GASTUSA0063;Seguin;Texas;United States of America;USA;840;Americas;Northern America;Exact;Operating;Mini-Mill;EAF;Crude Steel;0;;0;4296593572;CMC Steel Fabricators Inc;https://www.cmc.com/en/global/locations/north-america/business/mills%20products;4295903763;Commercial Metals Co;0;549300OQS2LO07ZJ7N73;Public;CMC;NYS;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-98.0323;29.577399999999987;-10912905.7173;3449343.397399999
GASTUSA0064;Sayreville;New Jersey;United States of America;USA;840;Americas;Northern America;Exact;Operating;;;;0;;0;4296593572;CMC Steel Fabricators Inc;https://www.cmc.com/en/global/locations/north-america/business/mills%20products;4295903763;Commercial Metals Co;0;549300OQS2LO07ZJ7N73;Public;CMC;NYS;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-74.321;40.47899999999998;-8273375.8752;4935795.365699999
GASTUSA0065;Cayce;South Carolina;United States of America;USA;840;Americas;Northern America;Exact;Operating;;;;0;;0;4296593572;CMC Steel Fabricators Inc;https://www.cmc.com/en/global/locations/north-america/business/mills%20products;4295903763;Commercial Metals Co;0;549300OQS2LO07ZJ7N73;Public;CMC;NYS;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-81.052;33.962300000000006;-9022667.3678;4023740.959899999
GASTUSA0066;Durant;Oklahoma;United States of America;USA;840;Americas;Northern America;Exact;Operating;;;;0;;0;4296593572;CMC Steel Fabricators Inc;https://www.cmc.com/en/global/locations/north-america/business/mills%20products;4295903763;Commercial Metals Co;0;549300OQS2LO07ZJ7N73;Public;CMC;NYS;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-96.3443;33.98089999999999;-10724998.4168;4026237.6510000005
GASTUSA0067;Rancho Cucamonga;California;United States of America;USA;840;Americas;Northern America;Exact;Operating;;;;0;;0;4296593572;CMC Steel Fabricators Inc;https://www.cmc.com/en/global/locations/north-america/business/mills%20products;4295903763;Commercial Metals Co;0;549300OQS2LO07ZJ7N73;Public;CMC;NYS;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-117.53220000000002;34.093799999999995;-13083624.6558;4041404.0392000005
GASTUSA0068;Birmingham;Alabama;United States of America;USA;840;Americas;Northern America;Exact;Operating;;;;0;;0;4296593572;CMC Steel Fabricators Inc;https://www.cmc.com/en/global/locations/north-america/business/mills%20products;4295903763;Commercial Metals Co;0;549300OQS2LO07ZJ7N73;Public;CMC;NYS;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-86.75769999999999;33.53439999999999;-9657822.9864;3966453.3544000015
GASTUSA0069;Jacksonville;Florida;United States of America;USA;840;Americas;Northern America;Exact;Operating;;;;0;;0;4296593572;CMC Steel Fabricators Inc;https://www.cmc.com/en/global/locations/north-america/business/mills%20products;4295903763;Commercial Metals Co;0;549300OQS2LO07ZJ7N73;Public;CMC;NYS;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-81.9786;30.28329999999999;-9125816.0079;3540017.6432000026
GASTUSA0070;Mesa;Arizona;United States of America;USA;840;Americas;Northern America;Exact;Operating;;;;0;;0;4296593572;CMC Steel Fabricators Inc;https://www.cmc.com/en/global/locations/north-america/business/mills%20products;4295903763;Commercial Metals Co;0;549300OQS2LO07ZJ7N73;Public;CMC;NYS;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-111.58659999999999;33.285799999999995;-12421763.4914;3933300.8668000028
GASTUSA0071;Knoxville;Tennessee;United States of America;USA;840;Americas;Northern America;Exact;Operating;;;;0;;0;4296593572;CMC Steel Fabricators Inc;https://www.cmc.com/en/global/locations/north-america/business/mills%20products;4295903763;Commercial Metals Co;0;549300OQS2LO07ZJ7N73;Public;CMC;NYS;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-83.9566;35.97809999999998;-9346005.9607;4297608.384099998
GASTUSA0072;Magnolia;Arkansas;United States of America;USA;840;Americas;Northern America;Exact;Operating;;;;0;;0;4296593572;CMC Steel Fabricators Inc;https://www.cmc.com/en/global/locations/north-america/business/mills%20products;4295903763;Commercial Metals Co;0;549300OQS2LO07ZJ7N73;Public;CMC;NYS;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-93.2268;33.207599999999985;-10377959.9043;3922891.921599999
GASTUSA0073;Syracuse;New York;United States of America;USA;840;Americas;Northern America;Exact;Operating;Mini-Mill;EAF;Crude Steel;0;;1876;5000608580;Crucible Industries Inc;http://www.crucible.com/history.aspx;5000608580;Crucible Industries Inc;0;;Private;;;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-76.2127;43.069900000000004;-8483958.956;5322617.3989999965
GASTUSA0074;New Castle;Pennsylvania;United States of America;USA;840;Americas;Northern America;Exact;Operating;Mini-Mill;EAF;Crude Steel;0;;1985;4296958847;ELLWOOD Quality Steels;http://www.ellwoodqualitysteels.com/about;4296958847;ELLWOOD Quality Steels;0;;Private;;;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-80.3518;40.9917;-8944721.4603;5011117.492799997
GASTUSA0075;Irvine;Pennsylvania;United States of America;USA;840;Americas;Northern America;Exact;Operating;Mini-Mill;EAF;Crude Steel;0;;2005;;ELLWOOD National Steel;https://www.ellwoodgroup.com/processes-companies/steel-making/ellwood-national-steel-irvine-pa;4296958847;ELLWOOD Quality Steels;0;;Private;;;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-79.2698;41.8414;-8824273.7713;5137251.460500002
GASTUSA0076;Pueblo;Colorado;United States of America;USA;840;Americas;Northern America;Exact;Operating;Mini-Mill;EAF;Crude Steel;0;;0;5044009886;Evraz North America PLC;https://www.evraz.com/en/company/assets/evraz-pueblo/;5036227579;EVRAZ plc;0;5493005B7DAN39RXLK23;Public;EVR;LSE;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-104.60599999999998;38.22999999999998;-11644686.6539;4611968.2443
GASTUSA0077;Portland;Oregon;United States of America;USA;840;Americas;Northern America;Exact;Operating;;;;0;;0;5044009886;Evraz North America PLC;https://www.evraz.com/en/company/assets/evraz-portland/;5036227579;EVRAZ plc;0;5493005B7DAN39RXLK23;Public;EVR;LSE;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-122.78249999999998;45.62859999999999;-13668085.3783;5721030.560500003
GASTUSA0078;Oil City;Pennsylvania;United States of America;USA;840;Americas;Northern America;Exact;Operating;;;;0;;0;;Electralloy;http://www.electralloy.com/;;Electralloy;0;;;;;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-79.7162;41.43109999999999;-8873966.792;5076138.281000003
GASTUSA0079;Franklin;Pennsylvania;United States of America;USA;840;Americas;Northern America;Exact;Operating;Downstream;Rolling;Finished Products;0;;0;5030813835;Franklin Industries Inc;http://franklinindustriesco.com/about-us/;5030813835;Franklin Industries Inc;0;;Private;;;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-79.8463;41.402100000000004;-8888449.4577;5071833.464900002
GASTUSA0080;Midlothian;Texas;United States of America;USA;840;Americas;Northern America;Exact;Operating;Mini-Mill;EAF;Crude Steel;0;;0;5035931883;Gerdau Steel North America Inc;https://www2.gerdau.com/sites/gln_gerdau/files/downloadable_files/epd_gerdau_midlothian_rebar.pdf;5000004542;Gerdau SA;0;254900YDV6SEQQPZVG24;Public;GGBR4;SAO;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-97.03659999999999;32.45830000000001;-10802064.9003;3823621.1165999994
GASTUSA0081;Petersburg;Virginia;United States of America;USA;840;Americas;Northern America;Exact;Operating;Mini-Mill;EAF;Crude Steel;0;;0;5035931883;Gerdau Steel North America Inc;https://www2.gerdau.com/sites/gln_gerdau/files/downloadable_files/epd_gerdau_petersburg_structural_steel.pdf;5000004542;Gerdau SA;0;254900YDV6SEQQPZVG24;Public;GGBR4;SAO;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-77.4478;37.17919999999999;-8621449.6591;4464114.4782000035
GASTUSA0082;Wilton;Iowa;United States of America;USA;840;Americas;Northern America;Exact;Operating;;;;0;;0;5035931883;Gerdau Steel North America Inc;https://www2.gerdau.com/gerdau-locations;5000004542;Gerdau SA;0;254900YDV6SEQQPZVG24;Public;GGBR4;SAO;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-91.04279999999999;41.585600000000014;-10134838.1364;5099105.049599998
GASTUSA0083;Monroe;Michigan;United States of America;USA;840;Americas;Northern America;Exact;Operating;;;;0;;0;5035931883;Gerdau Steel North America Inc;https://gsn.gerdau.com/locations;5000004542;Gerdau SA;0;254900YDV6SEQQPZVG24;Public;GGBR4;SAO;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-83.3587;41.894200000000005;-9279448.0372;5145144.268700004
GASTUSA0084;Jackson;Michigan;United States of America;USA;840;Americas;Northern America;Exact;Operating;;;;0;;0;5035931883;Gerdau Steel North America Inc;https://gsn.gerdau.com/locations;5000004542;Gerdau SA;0;254900YDV6SEQQPZVG24;Public;GGBR4;SAO;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-84.36139999999999;42.2023;-9391068.0906;5191331.338200003
GASTUSA0085;Saint Paul;Minnesota;United States of America;USA;840;Americas;Northern America;Exact;Operating;;;;0;;0;5035931883;Gerdau Steel North America Inc;https://www2.gerdau.com/gerdau-locations;5000004542;Gerdau SA;0;254900YDV6SEQQPZVG24;Public;GGBR4;SAO;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-93.01069999999999;44.8954;-10353903.7623;5605069.3609
GASTUSA0086;Cartersville;Georgia;United States of America;USA;840;Americas;Northern America;Exact;Operating;;;;0;;0;5035931883;Gerdau Steel North America Inc;https://www2.gerdau.com/sites/gln_gerdau/files/downloadable_files/epd_gerdau_cartersville_mbq.pdf;5000004542;Gerdau SA;0;254900YDV6SEQQPZVG24;Public;GGBR4;SAO;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-84.7995;34.241199999999985;-9439837.1595;4061235.4582
GASTUSA0087;Fort Smith;Arkansas;United States of America;USA;840;Americas;Northern America;Exact;Operating;;;;0;;0;5035931883;Gerdau Steel North America Inc;https://gsn.gerdau.com/locations;5000004542;Gerdau SA;0;254900YDV6SEQQPZVG24;Public;GGBR4;SAO;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-94.3729;35.30709999999999;-10505543.1727;4205693.518799998
GASTUSA0088;Charlotte;North Carolina;United States of America;USA;840;Americas;Northern America;Exact;Operating;;;;0;;0;5035931883;Gerdau Steel North America Inc;https://www2.gerdau.com/gerdau-locations;5000004542;Gerdau SA;0;254900YDV6SEQQPZVG24;Public;GGBR4;SAO;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-80.82709999999999;35.34059999999999;-8997631.6143;4210264.197700001
GASTUSA0089;Oakfield;Tennessee;United States of America;USA;840;Americas;Northern America;Exact;Operating;;;;0;;0;5035931883;Gerdau Steel North America Inc;https://www2.gerdau.com/gerdau-locations;5000004542;Gerdau SA;0;254900YDV6SEQQPZVG24;Public;GGBR4;SAO;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-88.808;35.72759999999999;-9886061.3384;4263203.997400001
GASTUSA0090;Bartonville;Illinois;United States of America;USA;840;Americas;Northern America;Exact;Operating;Mini-Mill;EAF;Crude Steel;0.7;https://www.kci-corp.com/keystone-steel-wire/;0;5001068852;Liberty Steel;https://www.kci-corp.com/keystone-steel-wire/;5057811578;Gfg Alliance Ltd;0;;Private;;;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-89.6496;40.64239999999998;-9979747.8218;4959737.9758
GASTUSA0091;Georgetown;South Carolina;United States of America;USA;840;Americas;Northern America;Exact;Operating;Mini-Mill;EAF;Crude Steel;0.5;http://www.libertyhousegroup.com/our-businesses/liberty-steel/liberty-steel-georgetown/;1969;5001117913;Georgetown Steel Co LLC;http://www.libertyhousegroup.com/our-businesses/liberty-steel/liberty-steel-georgetown/;5057811578;Gfg Alliance Ltd;0;;Private;;;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-79.2925;33.36729999999999;-8826800.7237;3944158.9946999997
GASTUSA0092;Chicago Heights;Illinois;United States of America;USA;840;Americas;Northern America;Exact;Operating;;;;0;;0;5000294965;Keystone-Calumet Inc;https://www.kci-corp.com/keystone-bar-products/;5057811578;Gfg Alliance Ltd;0;;Private;;;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-87.62139999999998;41.5132;-9753969.6306;5088335.804099999
GASTUSA0093;Dover;Ohio;United States of America;USA;840;Americas;Northern America;Exact;Operating;;;;0;;0;5000373901;Greer Industries Inc;http://greersteel.com/;5000373901;Greer Industries Inc;0;549300HVXGBEI30D7A37;Private;;;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-81.46;40.52029999999999;-9068085.72;4941841.440300003
GASTUSA0094;Solon;Ohio;United States of America;USA;840;Americas;Northern America;Exact;Operating;Mini-Mill;EAF;Crude Steel;0;;0;4298219370;Republic Steel;https://www.gsimec.com.mx/locations.php;4295884304;Grupo Simec SAB de CV;0;529900LCYCXPA0TZEU09;Public;SIMECB;MEX;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-81.46229999999998;41.38549999999998;-9068341.7548;5069370.193300001
GASTUSA0095;Canton;Ohio;United States of America;USA;840;Americas;Northern America;Exact;Operating;Mini-Mill;EAF;Crude Steel;0;;0;4298219370;Republic Steel;https://www.gsimec.com.mx/locations.php;4295884304;Grupo Simec SAB de CV;0;529900LCYCXPA0TZEU09;Public;SIMECB;MEX;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-81.3362;40.80489999999998;-9054304.3671;4983606.909999996
GASTUSA0096;Blasdell;New York;United States of America;USA;840;Americas;Northern America;Exact;Operating;;;;0;;1904;4298219370;Republic Steel;https://www.gsimec.com.mx/locations.php;4295884304;Grupo Simec SAB de CV;0;529900LCYCXPA0TZEU09;Public;SIMECB;MEX;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-78.84079999999999;42.80209999999998;-8776517.7097;5281897.796300001
GASTUSA0097;Lorain;Ohio;United States of America;USA;840;Americas;Northern America;Exact;Operating;;;;0;;0;4298219370;Republic Steel;https://www.gsimec.com.mx/locations.php;4295884304;Grupo Simec SAB de CV;0;529900LCYCXPA0TZEU09;Public;SIMECB;MEX;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-82.13649999999998;41.44879999999999;-9143393.3555;5078766.648400001
GASTUSA0098;Kokomo;Indiana;United States of America;USA;840;Americas;Northern America;Exact;Operating;Mini-Mill;EAF;Crude Steel;0;;0;4295913643;Haynes International Inc;https://www.haynesintl.com/company-information/locations;4295913643;Haynes International Inc;0;549300I9MS5UZLRFDO40;Public;HAYN;NSM;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-86.1599;40.471900000000005;-9591276.1948;4934756.342600003
GASTUSA0099;Granite City;Illinois;United States of America;USA;840;Americas;Northern America;Exact;Operating;;;;0;;0;5000275703;Heidtman Steel Products Inc;https://www.heidtman.com/;5000275703;Heidtman Steel Products Inc;0;54930010JXDTQIUXFU15;Private;;;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-90.13179999999998;38.7446;-10033426.0803;4685153.462800004
GASTUSA0100;Mingo Junction;Ohio;United States of America;USA;840;Americas;Northern America;Exact;Operating;Mini-Mill;EAF;Crude Steel;0;;0;5001113614;JSW Steel Usa Inc;http://www.jswsteel.us/ohio/;4295872888;JSW Steel Ltd;0;335800EK6HZSC4CVAJ09;Public;JSWSTEEL;NSI;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-80.60589999999999;40.315299999999986;-8973007.7429;4911867.1611
GASTUSA0101;Mont Belvieu;Texas;United States of America;USA;840;Americas;Northern America;Exact;Operating;;;;0;;0;5001113614;JSW Steel Usa Inc;http://www.jswsteel.us/baytown/;4295872888;JSW Steel Ltd;0;335800EK6HZSC4CVAJ09;Public;JSWSTEEL;NSI;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-94.8981;29.69619999999999;-10564008.1692;3464558.6548999995
GASTUSA0102;Rush;Kentucky;United States of America;USA;840;Americas;Northern America;Exact;Operating;Mini-Mill;EAF;Crude Steel;0.4;http://www.fundinguniverse.com/company-histories/kentucky-electric-steel-inc-history/;0;4295906919;Kentucky Electric Steel Inc;http://www.fundinguniverse.com/company-histories/kentucky-electric-steel-inc-history/;4295906919;Kentucky Electric Steel Inc;0;;Private;KESIQ;;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-82.76509999999999;38.36839999999999;-9213368.7875;4631599.8955999985
GASTUSA0103;Anthony;Texas;United States of America;USA;840;Americas;Northern America;Exact;Operating;;;;0;;0;5052544967;Vinton Steel LLC;http://vintonsteel.com/history/;4295875990;Kyoei Steel Ltd;0;;Public;5440;TYO;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-106.5847;31.965199999999992;-11864954.5304;3758743.4526999965
GASTUSA0104;Sterling;Illinois;United States of America;USA;840;Americas;Northern America;Exact;Operating;Mini-Mill;EAF;Crude Steel;0;;2003;4298217014;Sterling Steel Co LLC;http://leggett.com/sterlingsteel/;4295904407;Leggett & Platt Inc;0;DKOVQUCDW4ZLYCUD4T55;Public;LEG;NYS;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-89.7094;41.78569999999999;-9986404.7274;5128932.2016
GASTUSA0105;Houston;Texas;United States of America;USA;840;Americas;Northern America;Exact;Operating;Downstream;Rolling;Finished Products;0;;0;5067840724;NSPS Metals LLC;http://www.nspsmetals.com/contact.html;5067840724;NSPS Metals LLC;0;;Private;;;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-95.65379999999999;29.927199999999985;-10648132.3084;3494195.5103999972
GASTUSA0106;Monroe;Michigan;United States of America;USA;840;Americas;Northern America;Exact;Operating;Downstream;Galvanizing;Finished Products;0;;0;;National Galvanizing LP;http://www.nationalgalvanizing.com/company/;5000411080;National Material LP;0.5;;Private;;;5000275703;Heidtman Steel Products Inc;0.5;54930010JXDTQIUXFU15;Private;;;;0;0;0;0;0;0;0;0;0;0;-83.36869999999999;41.9155;-9280561.2321;5148330.145999998
GASTUSA0107;New Castle;Indiana;United States of America;USA;840;Americas;Northern America;Exact;Operating;;;;0;;0;5008460148;New Castle Stainless Plate LLC;https://www.ncestainlessplate.com/company-history/;5008460148;New Castle Stainless Plate LLC;0;;Private;;;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-85.3949;39.93;-9506116.7843;4855775.2782000005
GASTUSA0108;Mount Vernon;Alabama;United States of America;USA;840;Americas;Northern America;Exact;Operating;Downstream;Rolling;Finished Products;5.3;https://usa.arcelormittal.com/our-operations/joint-ventures/calvert;2010;;AM/NS Calvert;https://usa.arcelormittal.com/our-operations/joint-ventures/calvert;4295877313;Nippon Steel Corp;0.5;35380065QWQ4U2V3PA33;Public;5401;TYO;5000030092;ArcelorMittal SA;0.5;2EULGUTUI56JI9SAL165;Public;MT;AEX;;0;0;0;0;0;0;0;0;0;0;-87.99049999999998;31.1484;-9795057.6546;3652036.7421000004
GASTUSA0109;Burnham;Pennsylvania;United States of America;USA;840;Americas;Northern America;Exact;Operating;;;;0;;1795;4296663131;Standard Steel;http://www.standardsteel.com/profile.php;4295877313;Nippon Steel Corp;0;35380065QWQ4U2V3PA33;Public;5401;TYO;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-77.5718;40.638600000000004;-8635253.2759;4959180.506300002
GASTUSA0110;Follansbee;West Virginia;United States of America;USA;840;Americas;Northern America;Exact;Operating;;;;0;;0;5000332267;Wheeling-Nisshin Inc;"https://www.nipponsteel.com/en/ir/library/pdf/nsc_en_ir_2019_a3.pdf ; https://www.nipponsteel.com/en/company/bases/north-central-and-south-america/";4295877313;Nippon Steel Corp;0;35380065QWQ4U2V3PA33;Public;5401;TYO;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-80.5976;40.32789999999999;-8972083.7912;4913706.852399997
GASTUSA0111;Farrell;Pennsylvania;United States of America;USA;840;Americas;Northern America;Exact;Operating;Downstream;Rolling;Finished Products;2.9;https://us.nlmk.com/en/mills/pennsylvania/production-process/;0;5037249550;NLMK Pennsylvania Corp;https://us.nlmk.com/en/mills/pennsylvania/;4295887048;Novolipetsk Steel PAO;0;213800913TPW32I84456;Public;NLMK;MCX;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-80.5103;41.21489999999999;-8962365.5996;5044091.226300001
GASTUSA0112;Portage;Indiana;United States of America;USA;840;Americas;Northern America;Exact;Operating;;;;0;;0;5026095788;NLMK Indiana LLC;https://us.nlmk.com/en/mills/indiana/;4295887048;Novolipetsk Steel PAO;0;213800913TPW32I84456;Public;NLMK;MCX;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-87.16;41.625899999999994;-9702606.8175;5105104.764700003
GASTUSA0113;Bourbonnais;Illinois;United States of America;USA;840;Americas;Northern America;Exact;Operating;Mini-Mill;EAF;Crude Steel;0;;0;5000142556;Nucor Steel Kankakee Inc;https://nucor.com/locations;4295904636;Nucor Corp;0;549300GGJCRSI2TIEJ46;Public;NUE;NYS;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-87.85679999999999;41.18119999999999;-9780174.2387;5039105.472900003
GASTUSA0114;Seattle;Washington;United States of America;USA;840;Americas;Northern America;Exact;Operating;Mini-Mill;EAF;Crude Steel;0;;0;5000191942;Nucor Steel Seattle Inc;https://nucor.com/locations;4295904636;Nucor Corp;0;549300GGJCRSI2TIEJ46;Public;NUE;NYS;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-122.36789999999999;47.56980000000001;-13621932.317400001;6035580.977799997
GASTUSA0115;Garland;Utah;United States of America;USA;840;Americas;Northern America;Exact;Operating;Mini-Mill;EAF;Crude Steel;0;;0;;Nucor Steel Utah;https://nucor.com/locations;4295904636;Nucor Corp;0;549300GGJCRSI2TIEJ46;Public;NUE;NYS;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-112.19679999999998;41.88289999999999;-12489690.6446;5143454.5397000015
GASTUSA0116;Norfolk;Nebraska;United States of America;USA;840;Americas;Northern America;Exact;Operating;Mini-Mill;EAF;Crude Steel;0;;0;4295904636;Nucor Corp;https://nucor.com/locations;4295904636;Nucor Corp;0;549300GGJCRSI2TIEJ46;Public;NUE;NYS;;;0;;;;;;0;0;0;0;0;0;0;0;0;0;-97.3616;42.078099999999985;-10838243.7348;5172685.634099998
